filename,dose,snr,cnr,dice,precision,recall
140.png,0.5,2.389403996941457,0.6242729572531298,0.5555486824198936,0.45943319009593847,0.702518773466284
140.png,0.25,2.2563314702422987,0.5860448671289873,0.5418137553256238,0.44341502291270996,0.6963391739669146
140.png,0.1,1.985273549641864,0.5125207379637747,0.5050200803212851,0.39242371705946927,0.7082290362948152
140.png,0.05,1.7069075705971877,0.43301075004853395,0.4360358385620736,0.33555433728320516,0.6224186483099011
141.png,1.0,4.713342451273486,0.5584853998647102,0.541116267999524,0.46101591807719655,0.6549042200768329
141.png,0.5,3.9552763126231505,0.46855778608871673,0.5128351397604107,0.4245773117970864,0.6474146622488155
141.png,0.25,3.4898318144919016,0.4052713722118098,0.5126698087052952,0.41678687342191056,0.6658504969023968
141.png,0.1,2.727244692125799,0.3162721900886354,0.4038023724887167,0.27937437824677824,0.7280714388582341
141.png,0.05,2.168832978038958,0.2508799601558706,0.2491938324797442,0.15347129506002888,0.6622497479466193
142.png,1.0,3.23111918012551,0.3723677027479754,0.5240272048165905,0.4579111457516972,0.6124576492043101
142.png,0.5,2.886474863251386,0.3311121748903809,0.4860215053763441,0.40672460714563535,0.6037268699496955
142.png,0.25,2.628958567895428,0.2949658363951,0.4749879518072289,0.3768736616699473,0.6421683606976255
142.png,0.1,2.1669216395654147,0.26979976686451207,0.4138208438920397,0.29929597951923004,0.6703153505333981
142.png,0.05,1.7625618385422686,0.20015049388280587,0.29808688068894096,0.1884562370778124,0.7126661454251855
143.png,1.0,4.712340981053141,0.20938169664308243,0.3972397560714668,0.29625787919867846,0.6026619055338376
143.png,0.5,4.008627439148891,0.1784481445354205,0.399118800709258,0.29831325301180855,0.6028242168469359
143.png,0.25,3.570817096369557,0.13873612086534073,0.36957707372700677,0.2660622501425856,0.6049342639172133
143.png,0.1,2.8437651713266745,0.12179617751311025,0.34331635341647637,0.235325988802459,0.6344749229010964
143.png,0.05,2.2868120597443053,0.09410084332126512,0.22837151951366386,0.13868765672884553,0.6463236487572694
144.png,1.0,4.008503347890093,0.376933826496893,0.47074309978768575,0.4018413803099885,0.5681631816312339
144.png,0.5,3.5344264118668307,0.32770032578959185,0.4663565376308357,0.3920391061449776,0.5754407544069542
144.png,0.25,3.2184695373296752,0.30535772035868847,0.4704724409448819,0.39212469237052766,0.5879458794581919
144.png,0.1,2.659426284288962,0.23059289349303536,0.4285880032486367,0.34414011552056134,0.5679581795812136
144.png,0.05,2.190178774984323,0.1886741746649559,0.358766019289206,0.2646686159842765,0.5566830668300976
145.png,1.0,3.0757065181174528,0.5410271936035322,0.5666112562336737,0.599246546671746,0.5373470460171629
145.png,0.5,2.8332421796971095,0.4987569205817181,0.552145796590241,0.5776611448248502,0.5287891299448023
145.png,0.25,2.6584060177919033,0.4591841740931984,0.538576520639301,0.5501957713386451,0.5274378800386401
145.png,0.1,2.2931305905308372,0.3833051727342168,0.48870941689549346,0.4289440852895378,0.5678252383450433
145.png,0.05,1.945018569268356,0.32901144656181075,0.3562977515826239,0.2511927113791587,0.6126416935660891
146.png,1.0,4.233614605779213,0.9086318781817847,0.5210783564991599,0.41045539312975365,0.7133298484048998
146.png,0.5,3.6879680244425166,0.7827035069143237,0.5345916623318719,0.4146636693755175,0.752117093569522
146.png,0.25,3.3364751590209587,0.6990200143558738,0.4975014755065906,0.39886435331205117,0.6609513852580648
146.png,0.1,2.7144499110750973,0.5567930735925624,0.4808711221544196,0.3696213908547525,0.6879247255612253
146.png,0.05,2.207614634738179,0.44857386379358527,0.44637189277521133,0.31910496045995723,0.7424986931513408
147.png,1.0,5.139962270878067,0.09543093466177144,0.42737714945966154,0.4269998641852139,0.42775510204023437
147.png,0.5,4.30167762961819,0.08442642894007078,0.45426673479816043,0.42812424753138917,0.48380952380886555
147.png,0.25,3.7910413871072115,0.06144987079544686,0.41555365484571355,0.40234424767435045,0.42965986394499367
147.png,0.1,3.0050925832242465,0.04912224790794596,0.41686536783948824,0.36404266124899537,0.4876190476183842
147.png,0.05,2.420996759083847,0.049082429759256425,0.29859825443004495,0.22085289514852577,0.4608163265299853
